source_id,target_reg,pred,media_type
531,2.5,2.284159883004714,movie
532,3.5,3.2072458130281767,movie
533,3.5,3.783499713242743,movie
534,3.5,3.162315446656902,movie
535,2.0,2.029548418797345,movie
536,3.5,3.609085807499183,movie
537,2.5,3.4981194413238286,movie
538,3.5,3.739635065009291,movie
539,3.5,3.204027049497833,movie
540,3.0,3.276159762151859,movie
541,4.0,4.075652291036722,movie
542,3.5,3.7950171906191854,movie
543,3.0,2.600843671674956,movie
544,3.5,3.7843080640811477,movie
545,4.5,4.06304341590779,movie
546,4.5,4.28252776834063,movie
547,4.5,3.829469800303392,movie
548,3.0,3.6519374237931097,movie
549,3.5,2.993388216888021,movie
550,4.5,4.126413630471004,movie
551,2.5,2.27283230320077,movie
552,3.5,3.7946577582116503,movie
553,4.0,3.973888215926645,movie
554,3.5,4.116239080074712,movie
555,2.5,2.7676730785775856,movie
556,4.0,3.663354109511144,movie
557,3.5,3.684608639884891,movie
558,4.0,3.9261103313077954,movie
559,4.5,4.025853482256823,movie
560,3.0,3.7202280358366613,movie
561,3.0,3.81987260845314,movie
562,3.5,3.9813693557531975,movie
563,2.5,4.167935447786182,movie
564,4.0,3.5782472400818457,movie
565,4.0,4.000956736272527,movie
566,4.5,4.126694556418835,movie
567,4.5,3.9981008574559,movie
568,4.5,4.2264227673581924,movie
569,4.5,4.1535214611861635,movie
570,4.5,3.3844036375079396,movie
571,2.0,2.1677388172520033,movie
572,3.5,2.5673996130492616,movie
573,2.0,3.6414456247500744,movie
574,4.0,4.0246045848591745,movie
575,3.5,4.091199638325137,movie
576,4.0,3.5571981334758824,movie
577,3.5,3.2833442289892303,movie
578,4.0,3.721707063130057,movie
579,3.5,3.5828046323305927,movie
580,4.0,4.142868417372444,movie
581,3.5,3.573049019856524,movie
582,3.5,3.8676122721019808,movie
583,3.5,3.278861306844834,movie
584,3.5,4.130152442323287,movie
585,3.5,3.1976668512483712,movie
586,3.5,3.5654775052318977,movie
587,3.0,3.7579457552713746,movie
588,3.5,2.61127823763607,movie
589,3.5,3.483857729516378,movie
590,3.5,3.6343302204645718,movie
591,4.0,3.836048107728214,movie
592,3.5,3.4109776949323263,movie
593,4.0,3.378401167120784,movie
594,3.5,3.8851798347760216,movie
595,3.5,3.7529500417458594,movie
596,3.0,3.1006876150208655,movie
597,3.0,2.7439366781485632,movie
598,3.0,2.5132542323429132,movie
599,4.0,4.246131457881674,movie
600,4.0,3.8874620461406844,movie
601,4.0,3.7679559032422043,movie
602,4.5,4.007990151310516,movie
603,4.5,4.707798788409197,movie
604,4.5,4.345297809809788,movie
605,5.0,3.986356930113138,movie
606,3.5,3.831119140077231,movie
607,3.5,3.029158249585726,movie
608,3.5,4.024554569388188,movie
609,3.5,2.826668477401074,movie
610,3.5,3.535882246120015,movie
611,3.5,2.726601976051446,movie
612,3.5,2.3106539245968056,movie
613,3.5,3.296942106743887,movie
614,3.5,3.543840123283509,movie
615,3.5,2.821426033463938,movie
616,4.0,4.253642156402751,movie
617,4.5,4.024313856769922,movie
618,3.0,3.7225957963669103,movie
619,3.5,4.345764874602503,movie
620,4.0,4.227934691421653,movie
621,4.5,4.258166007919671,movie
622,3.5,3.5210773766215526,movie
623,4.5,4.096053104448848,movie
624,4.0,2.885129076595663,movie
625,2.5,2.8881560259047547,movie
626,2.5,2.6262616377566754,movie
627,2.5,2.4610021267907616,movie
628,2.5,2.682486383352414,movie
629,2.5,3.3220570218854433,movie
630,2.5,3.1789491091794924,movie
631,2.5,2.928408659923244,movie
632,2.0,1.6770008080746515,movie
633,2.5,2.6648465095808933,movie
634,2.5,2.5950492254800746,movie
635,3.0,4.073408003198085,movie
636,3.0,4.278794838832278,movie
637,3.0,3.9135204708370734,movie
638,2.5,3.402178597049132,movie
639,2.5,2.8701377484086743,movie
640,2.5,2.98325697582872,movie
641,2.5,2.472712522147649,movie
642,2.5,2.7789303708249884,movie
643,2.5,2.611965479269855,movie
644,2.5,1.5987770489228148,movie
645,3.5,4.06352976040264,movie
646,3.0,3.724248249752706,movie
647,2.0,1.7745272574632096,movie
648,2.5,1.9626390710492216,movie
649,2.5,2.3816348836617687,movie
650,2.5,1.7123257678998507,movie
651,2.5,2.0933268645564733,movie
652,2.5,2.276771869034043,movie
653,2.5,1.974934305361145,movie
654,3.0,1.7134183254631299,movie
655,1.0,1.0524794461430966,movie
656,1.0,1.378258776607159,movie
657,2.0,1.6577020097173594,movie
658,4.5,3.1886773143606613,movie
659,4.0,3.573189443244879,movie
660,2.5,2.4474370290165197,movie
661,3.5,3.6706778483133746,movie
662,2.5,2.776536117184302,movie
663,2.5,2.635781130785643,movie
664,3.0,3.2314839208504624,movie
665,4.5,4.1080697107998265,movie
666,5.0,3.450017482375626,movie
667,3.5,3.7319400678199157,movie
668,3.5,3.544197179404881,movie
669,2.5,2.6991785180772463,movie
670,4.0,3.606218991970677,movie
671,4.0,3.651220456348052,movie
672,2.0,2.2433214567719495,movie
673,3.5,4.0205031529795265,movie
674,2.5,2.2418454090998297,movie
675,3.5,3.7435339368779466,movie
676,3.5,3.619040950772071,movie
677,2.5,2.7076724519175857,movie
