target,source,music,protocol,fraction,fold,repeat,N,MAE,skill,spearman
book,movie+game,False,C,1.0,12,0,4,0.625,-0.19918699186991873,0.316227766016838
book,tv+game,False,B,0.0,12,0,4,1.0,-0.9186991869918701,0.4472135954999579
book,tv+game,False,C,0.0,12,0,4,1.0,-0.9186991869918701,0.4472135954999579
book,tv+game,False,C,0.25,12,0,4,0.5,0.04065040650406493,0.0
book,tv+game,False,C,0.5,12,0,4,0.5,0.04065040650406493,-0.316227766016838
book,tv+game,False,C,1.0,12,0,4,0.5,0.04065040650406493,0.2581988897471611
book,movie+tv+game,False,B,0.0,12,0,4,1.75,-2.3577235772357725,0.0
book,movie+tv+game,False,C,0.0,12,0,4,1.75,-2.3577235772357725,0.0
book,movie+tv+game,False,C,0.25,12,0,4,0.625,-0.19918699186991873,-0.7745966692414834
book,movie+tv+game,False,C,0.5,12,0,4,0.5,0.04065040650406493,0.0
book,movie+tv+game,False,C,1.0,12,0,4,0.625,-0.19918699186991873,0.316227766016838
book,(target-only),False,A,1.0,13,0,7,0.5,-0.3999999999999999,-0.5163977794943222
book,movie,False,B,0.0,13,0,7,1.3571428571428572,-2.8000000000000003,-0.34156502553198653
book,movie,False,C,0.0,13,0,7,1.3571428571428572,-2.8000000000000003,-0.34156502553198653
book,movie,False,C,0.25,13,0,7,0.5714285714285714,-0.5999999999999999,-0.3227486121839514
book,movie,False,C,0.5,13,0,7,0.42857142857142855,-0.19999999999999996,-0.45184805705753195
book,movie,False,C,1.0,13,0,7,0.2857142857142857,0.20000000000000007,0.24152294576982397
book,tv,False,B,0.0,13,0,7,0.6428571428571429,-0.8,-0.3
book,tv,False,C,0.0,13,0,7,0.6428571428571429,-0.8,-0.3
book,tv,False,C,0.25,13,0,7,0.2857142857142857,0.20000000000000007,-0.22360679774997896
book,tv,False,C,0.5,13,0,7,0.35714285714285715,0.0,-0.2645751311064591
book,tv,False,C,1.0,13,0,7,0.42857142857142855,-0.19999999999999996,-0.6831300510639731
book,game,False,B,0.0,13,0,7,0.5,-0.3999999999999999,0.0
book,game,False,C,0.0,13,0,7,0.5,-0.3999999999999999,0.0
book,game,False,C,0.25,13,0,7,0.5714285714285714,-0.5999999999999999,-0.37573457465108967
book,game,False,C,0.5,13,0,7,0.5714285714285714,-0.5999999999999999,-0.3333333333333333
book,game,False,C,1.0,13,0,7,0.42857142857142855,-0.19999999999999996,-0.36666666666666664
book,movie+tv,False,B,0.0,13,0,7,1.4285714285714286,-3.0,0.0
book,movie+tv,False,C,0.0,13,0,7,1.4285714285714286,-3.0,0.0
book,movie+tv,False,C,0.25,13,0,7,0.6428571428571429,-0.8,-0.3
book,movie+tv,False,C,0.5,13,0,7,0.21428571428571427,0.4,0.34156502553198653
book,movie+tv,False,C,1.0,13,0,7,0.2857142857142857,0.20000000000000007,0.24152294576982397
book,movie+game,False,B,0.0,13,0,7,1.2857142857142858,-2.6,0.0
book,movie+game,False,C,0.0,13,0,7,1.2857142857142858,-2.6,0.0
book,movie+game,False,C,0.25,13,0,7,0.6428571428571429,-0.8,-0.7
book,movie+game,False,C,0.5,13,0,7,0.42857142857142855,-0.19999999999999996,-0.45184805705753195
book,movie+game,False,C,1.0,13,0,7,0.2857142857142857,0.20000000000000007,0.0
book,tv+game,False,B,0.0,13,0,7,0.5714285714285714,-0.5999999999999999,-0.24152294576982397
book,tv+game,False,C,0.0,13,0,7,0.5714285714285714,-0.5999999999999999,-0.24152294576982397
book,tv+game,False,C,0.25,13,0,7,0.2857142857142857,0.20000000000000007,0.0
book,tv+game,False,C,0.5,13,0,7,0.2857142857142857,0.20000000000000007,0.0
book,tv+game,False,C,1.0,13,0,7,0.35714285714285715,0.0,-0.12909944487358055
book,movie+tv+game,False,B,0.0,13,0,7,1.2857142857142858,-2.6,0.0
book,movie+tv+game,False,C,0.0,13,0,7,1.2857142857142858,-2.6,0.0
book,movie+tv+game,False,C,0.25,13,0,7,0.35714285714285715,0.0,-0.34156502553198653
book,movie+tv+game,False,C,0.5,13,0,7,0.35714285714285715,0.0,0.16666666666666666
book,movie+tv+game,False,C,1.0,13,0,7,0.2857142857142857,0.20000000000000007,0.24152294576982397
book,(target-only),False,A,1.0,14,0,5,1.1,-0.2993890020366601,-0.1480872194397731
book,movie,False,B,0.0,14,0,5,2.1,-1.4806517311608962,0.8029550685469662
book,movie,False,C,0.0,14,0,5,2.1,-1.4806517311608962,0.8029550685469662
book,movie,False,C,0.25,14,0,5,1.1,-0.2993890020366601,-0.1480872194397731
book,movie,False,C,0.5,14,0,5,1.2,-0.4175152749490836,-0.3514797457833188
book,movie,False,C,1.0,14,0,5,1.0,-0.18126272912423635,-0.1480872194397731
book,tv,False,B,0.0,14,0,5,1.3,-0.5356415478615073,0.05735393346764044
book,tv,False,C,0.0,14,0,5,1.3,-0.5356415478615073,0.05735393346764044
book,tv,False,C,0.25,14,0,5,1.0,-0.18126272912423635,0.5441071875825088
book,tv,False,C,0.5,14,0,5,1.1,-0.2993890020366601,-0.1480872194397731
book,tv,False,C,1.0,14,0,5,1.2,-0.4175152749490836,0.7254762501100117
book,game,False,B,0.0,14,0,5,1.3,-0.5356415478615073,-0.1480872194397731
book,game,False,C,0.0,14,0,5,1.3,-0.5356415478615073,-0.1480872194397731
book,game,False,C,0.25,14,0,5,1.0,-0.18126272912423635,-0.1480872194397731
book,game,False,C,0.5,14,0,5,1.2,-0.4175152749490836,0.05407380704358751
book,game,False,C,1.0,14,0,5,1.1,-0.2993890020366601,0.0
book,movie+tv,False,B,0.0,14,0,5,2.1,-1.4806517311608962,0.0
book,movie+tv,False,C,0.0,14,0,5,2.1,-1.4806517311608962,0.0
book,movie+tv,False,C,0.25,14,0,5,1.2,-0.4175152749490836,-0.7254762501100117
book,movie+tv,False,C,0.5,14,0,5,1.1,-0.2993890020366601,-0.2867696673382022
book,movie+tv,False,C,1.0,14,0,5,1.1,-0.2993890020366601,-0.1480872194397731
book,movie+game,False,B,0.0,14,0,5,1.9,-1.2443991853360488,0.8885233166386386
book,movie+game,False,C,0.0,14,0,5,1.9,-1.2443991853360488,0.8885233166386386
book,movie+game,False,C,0.25,14,0,5,1.0,-0.18126272912423635,0.2961744388795462
book,movie+game,False,C,0.5,14,0,5,1.1,-0.2993890020366601,-0.1480872194397731
book,movie+game,False,C,1.0,14,0,5,1.0,-0.18126272912423635,-0.1480872194397731
book,tv+game,False,B,0.0,14,0,5,1.4,-0.6537678207739308,-0.1480872194397731
book,tv+game,False,C,0.0,14,0,5,1.4,-0.6537678207739308,-0.1480872194397731
book,tv+game,False,C,0.25,14,0,5,0.8,0.05498981670061087,0.8885233166386386
book,tv+game,False,C,0.5,14,0,5,1.2,-0.4175152749490836,0.36273812505500586
book,tv+game,False,C,1.0,14,0,5,1.2,-0.4175152749490836,0.36273812505500586
book,movie+tv+game,False,B,0.0,14,0,5,2.0,-1.3625254582484727,0.5441071875825088
book,movie+tv+game,False,C,0.0,14,0,5,2.0,-1.3625254582484727,0.5441071875825088
book,movie+tv+game,False,C,0.25,14,0,5,1.1,-0.2993890020366601,-0.1480872194397731
book,movie+tv+game,False,C,0.5,14,0,5,1.1,-0.2993890020366601,-0.2867696673382022
book,movie+tv+game,False,C,1.0,14,0,5,1.1,-0.2993890020366601,-0.4325904563487001
book,(target-only),False,A,1.0,15,0,4,0.5,-0.33333333333333326,-0.5443310539518174
book,movie,False,B,0.0,15,0,4,1.125,-2.0,0.5000000000000001
book,movie,False,C,0.0,15,0,4,1.125,-2.0,0.5000000000000001
book,movie,False,C,0.25,15,0,4,0.25,0.33333333333333337,0.2721655269759087
book,movie,False,C,0.5,15,0,4,0.25,0.33333333333333337,0.8164965809277261
book,movie,False,C,1.0,15,0,4,0.5,-0.33333333333333326,-0.2721655269759087
book,tv,False,B,0.0,15,0,4,0.625,-0.6666666666666667,-0.23570226039551584
book,tv,False,C,0.0,15,0,4,0.625,-0.6666666666666667,-0.23570226039551584
book,tv,False,C,0.25,15,0,4,0.25,0.33333333333333337,0.2721655269759087
book,tv,False,C,0.5,15,0,4,0.75,-1.0,-0.3333333333333334
book,tv,False,C,1.0,15,0,4,0.375,0.0,-0.23570226039551584
book,game,False,B,0.0,15,0,4,0.625,-0.6666666666666667,-0.9428090415820634
book,game,False,C,0.0,15,0,4,0.625,-0.6666666666666667,-0.9428090415820634
book,game,False,C,0.25,15,0,4,0.5,-0.33333333333333326,0.5443310539518174
book,game,False,C,0.5,15,0,4,0.25,0.33333333333333337,0.2721655269759087
book,game,False,C,1.0,15,0,4,0.375,0.0,-0.23570226039551584
book,movie+tv,False,B,0.0,15,0,4,1.5,-3.0,0.5443310539518174
book,movie+tv,False,C,0.0,15,0,4,1.5,-3.0,0.5443310539518174
book,movie+tv,False,C,0.25,15,0,4,0.5,-0.33333333333333326,-0.8164965809277261
book,movie+tv,False,C,0.5,15,0,4,0.375,0.0,0.23570226039551584
book,movie+tv,False,C,1.0,15,0,4,0.5,-0.33333333333333326,-0.2721655269759087
book,movie+game,False,B,0.0,15,0,4,1.125,-2.0,0.0
book,movie+game,False,C,0.0,15,0,4,1.125,-2.0,0.0
book,movie+game,False,C,0.25,15,0,4,0.25,0.33333333333333337,0.8164965809277261
book,movie+game,False,C,0.5,15,0,4,0.125,0.6666666666666667,0.8164965809277261
book,movie+game,False,C,1.0,15,0,4,0.5,-0.33333333333333326,-0.2721655269759087
book,tv+game,False,B,0.0,15,0,4,0.875,-1.3333333333333335,-0.8333333333333335
book,tv+game,False,C,0.0,15,0,4,0.875,-1.3333333333333335,-0.8333333333333335
book,tv+game,False,C,0.25,15,0,4,0.25,0.33333333333333337,0.2721655269759087
book,tv+game,False,C,0.5,15,0,4,0.5,-0.33333333333333326,0.2721655269759087
book,tv+game,False,C,1.0,15,0,4,0.5,-0.33333333333333326,-0.8164965809277261
book,movie+tv+game,False,B,0.0,15,0,4,1.375,-2.6666666666666665,0.9428090415820634
book,movie+tv+game,False,C,0.0,15,0,4,1.375,-2.6666666666666665,0.9428090415820634
book,movie+tv+game,False,C,0.25,15,0,4,0.125,0.6666666666666667,0.9428090415820634
book,movie+tv+game,False,C,0.5,15,0,4,0.25,0.33333333333333337,0.8164965809277261
book,movie+tv+game,False,C,1.0,15,0,4,0.625,-0.6666666666666667,-0.9428090415820634
book,(target-only),False,A,1.0,16,0,5,0.9,0.17924528301886788,0.5270462766947299
book,movie,False,B,0.0,16,0,5,1.4,-0.2767295597484276,0.0
book,movie,False,C,0.0,16,0,5,1.4,-0.2767295597484276,0.0
book,movie,False,C,0.25,16,0,5,1.0,0.08805031446540879,0.0
book,movie,False,C,0.5,16,0,5,1.0,0.08805031446540879,0.7071067811865475
book,movie,False,C,1.0,16,0,5,0.9,0.17924528301886788,0.8660254037844386
book,tv,False,B,0.0,16,0,5,1.1,-0.003144654088050425,-0.28867513459481287
book,tv,False,C,0.0,16,0,5,1.1,-0.003144654088050425,-0.28867513459481287
book,tv,False,C,0.25,16,0,5,1.1,-0.003144654088050425,-0.35355339059327373
book,tv,False,C,0.5,16,0,5,1.1,-0.003144654088050425,0.28867513459481287
book,tv,False,C,1.0,16,0,5,0.8,0.270440251572327,0.9486832980505138
book,game,False,B,0.0,16,0,5,1.0,0.08805031446540879,0.28867513459481287
book,game,False,C,0.0,16,0,5,1.0,0.08805031446540879,0.28867513459481287
book,game,False,C,0.25,16,0,5,0.8,0.270440251572327,0.7826237921249264
book,game,False,C,0.5,16,0,5,0.7,0.3616352201257862,0.9486832980505138
book,game,False,C,1.0,16,0,5,0.7,0.3616352201257862,0.8660254037844386
book,movie+tv,False,B,0.0,16,0,5,1.6,-0.45911949685534603,-0.8660254037844386
book,movie+tv,False,C,0.0,16,0,5,1.6,-0.45911949685534603,-0.8660254037844386
book,movie+tv,False,C,0.25,16,0,5,1.0,0.08805031446540879,0.0
book,movie+tv,False,C,0.5,16,0,5,1.0,0.08805031446540879,0.7071067811865475
book,movie+tv,False,C,1.0,16,0,5,0.9,0.17924528301886788,0.8660254037844386
book,movie+game,False,B,0.0,16,0,5,1.3,-0.18553459119496862,-0.35355339059327373
book,movie+game,False,C,0.0,16,0,5,1.3,-0.18553459119496862,-0.35355339059327373
book,movie+game,False,C,0.25,16,0,5,0.8,0.270440251572327,0.8660254037844386
book,movie+game,False,C,0.5,16,0,5,1.0,0.08805031446540879,0.7071067811865475
book,movie+game,False,C,1.0,16,0,5,1.0,0.08805031446540879,0.7071067811865475
book,tv+game,False,B,0.0,16,0,5,1.1,-0.003144654088050425,0.0
book,tv+game,False,C,0.0,16,0,5,1.1,-0.003144654088050425,0.0
book,tv+game,False,C,0.25,16,0,5,1.1,-0.003144654088050425,0.0
book,tv+game,False,C,0.5,16,0,5,0.9,0.17924528301886788,0.8660254037844386
book,tv+game,False,C,1.0,16,0,5,0.9,0.17924528301886788,0.8660254037844386
book,movie+tv+game,False,B,0.0,16,0,5,1.3,-0.18553459119496862,-0.35355339059327373
book,movie+tv+game,False,C,0.0,16,0,5,1.3,-0.18553459119496862,-0.35355339059327373
book,movie+tv+game,False,C,0.25,16,0,5,1.1,-0.003144654088050425,-0.35355339059327373
book,movie+tv+game,False,C,0.5,16,0,5,1.0,0.08805031446540879,0.7071067811865475
book,movie+tv+game,False,C,1.0,16,0,5,0.9,0.17924528301886788,0.8660254037844386
book,(target-only),False,A,1.0,17,0,10,0.3,0.4854368932038834,0.9114803089640339
book,movie,False,B,0.0,17,0,10,1.95,-2.344660194174758,0.24103384202072908
book,movie,False,C,0.0,17,0,10,1.95,-2.344660194174758,0.24103384202072908
book,movie,False,C,0.25,17,0,10,1.1,-0.8867313915857611,0.369006202308373
book,movie,False,C,0.5,17,0,10,0.7,-0.2006472491909388,0.5904099236933968
book,movie,False,C,1.0,17,0,10,0.5,0.14239482200647235,0.8690859897135264
book,tv,False,B,0.0,17,0,10,1.15,-0.9724919093851137,-0.14462030521243746
book,tv,False,C,0.0,17,0,10,1.15,-0.9724919093851137,-0.14462030521243746
book,tv,False,C,0.25,17,0,10,0.75,-0.2864077669902916,0.7413443891120872
book,tv,False,C,0.5,17,0,10,0.7,-0.2006472491909388,0.9393364366277241
book,tv,False,C,1.0,17,0,10,0.35,0.3996763754045306,0.8768420526175396
book,game,False,B,0.0,17,0,10,1.0,-0.7152103559870553,0.2535230982233864
book,game,False,C,0.0,17,0,10,1.0,-0.7152103559870553,0.2535230982233864
book,game,False,C,0.25,17,0,10,0.7,-0.2006472491909388,0.9223735693894831
book,game,False,C,0.5,17,0,10,0.55,0.05663430420711946,0.8790849673202613
book,game,False,C,1.0,17,0,10,0.3,0.4854368932038834,0.8421234879804468
book,movie+tv,False,B,0.0,17,0,10,2.0,-2.4304207119741106,-0.0903876907577734
book,movie+tv,False,C,0.0,17,0,10,2.0,-2.4304207119741106,-0.0903876907577734
book,movie+tv,False,C,0.25,17,0,10,1.05,-0.8009708737864083,0.8454027929649518
book,movie+tv,False,C,0.5,17,0,10,0.75,-0.2864077669902916,0.594173877201686
book,movie+tv,False,C,1.0,17,0,10,0.55,0.05663430420711946,0.8454027929649518
book,movie+game,False,B,0.0,17,0,10,1.85,-2.1731391585760527,-0.24103384202072908
book,movie+game,False,C,0.0,17,0,10,1.85,-2.1731391585760527,-0.24103384202072908
book,movie+game,False,C,0.25,17,0,10,1.15,-0.9724919093851137,-0.07231015260621873
book,movie+game,False,C,0.5,17,0,10,0.65,-0.114886731391586,0.621029193685378
book,movie+game,False,C,1.0,17,0,10,0.5,0.14239482200647235,0.8690859897135264
book,tv+game,False,B,0.0,17,0,10,1.25,-1.1440129449838192,0.15779368944371697
book,tv+game,False,C,0.0,17,0,10,1.25,-1.1440129449838192,0.15779368944371697
book,tv+game,False,C,0.25,17,0,10,0.95,-0.6294498381877025,0.7815036806726283
book,tv+game,False,C,0.5,17,0,10,0.65,-0.114886731391586,0.9415782928870521
book,tv+game,False,C,1.0,17,0,10,0.4,0.3139158576051778,0.7870559151513065
book,movie+tv+game,False,B,0.0,17,0,10,1.95,-2.344660194174758,0.5423261445466404
book,movie+tv+game,False,C,0.0,17,0,10,1.95,-2.344660194174758,0.5423261445466404
book,movie+tv+game,False,C,0.25,17,0,10,0.95,-0.6294498381877025,0.24103384202072908
book,movie+tv+game,False,C,0.5,17,0,10,0.75,-0.2864077669902916,0.3889222341312986
book,movie+tv+game,False,C,1.0,17,0,10,0.6,-0.02912621359223322,0.9393364366277241
book,(target-only),False,A,1.0,18,0,8,0.5,0.20863309352518,0.7187499999999999
book,movie,False,B,0.0,18,0,8,1.4375,-1.2751798561151073,0.5809475019311124
book,movie,False,C,0.0,18,0,8,1.4375,-1.2751798561151073,0.5809475019311124
book,movie,False,C,0.25,18,0,8,0.375,0.40647482014388503,0.6249999999999999
book,movie,False,C,0.5,18,0,8,0.375,0.40647482014388503,0.7320775232173161
book,movie,False,C,1.0,18,0,8,0.375,0.40647482014388503,0.4183300132670377
book,tv,False,B,0.0,18,0,8,0.6875,-0.08812949640287737,-0.5559454491816201
book,tv,False,C,0.0,18,0,8,0.6875,-0.08812949640287737,-0.5559454491816201
book,tv,False,C,0.25,18,0,8,0.375,0.40647482014388503,0.44095855184409843
book,tv,False,C,0.5,18,0,8,0.5,0.20863309352518,0.5
book,tv,False,C,1.0,18,0,8,0.25,0.60431654676259,0.7320775232173161
book,game,False,B,0.0,18,0,8,0.6875,-0.08812949640287737,-0.41857894516247857
book,game,False,C,0.0,18,0,8,0.6875,-0.08812949640287737,-0.41857894516247857
book,game,False,C,0.25,18,0,8,0.6875,-0.08812949640287737,0.19019186419371215
book,game,False,C,0.5,18,0,8,0.75,-0.18705035971222994,0.13167129059564686
book,game,False,C,1.0,18,0,8,0.625,0.010791366906474975,0.44095855184409843
book,movie+tv,False,B,0.0,18,0,8,1.5,-1.3741007194244599,-0.6249999999999999
book,movie+tv,False,C,0.0,18,0,8,1.5,-1.3741007194244599,-0.6249999999999999
book,movie+tv,False,C,0.25,18,0,8,0.375,0.40647482014388503,0.4330127018922193
book,movie+tv,False,C,0.5,18,0,8,0.375,0.40647482014388503,0.4183300132670377
book,movie+tv,False,C,1.0,18,0,8,0.375,0.40647482014388503,0.6595702348778651
book,movie+game,False,B,0.0,18,0,8,1.3125,-1.0773381294964026,-0.6614378277661476
book,movie+game,False,C,0.0,18,0,8,1.3125,-1.0773381294964026,-0.6614378277661476
book,movie+game,False,C,0.25,18,0,8,0.5,0.20863309352518,-0.14433756729740643
book,movie+game,False,C,0.5,18,0,8,0.5,0.20863309352518,0.14433756729740643
book,movie+game,False,C,1.0,18,0,8,0.4375,0.30755395683453246,0.44095855184409843
book,tv+game,False,B,0.0,18,0,8,0.625,0.010791366906474975,-0.12499999999999997
book,tv+game,False,C,0.0,18,0,8,0.625,0.010791366906474975,-0.12499999999999997
book,tv+game,False,C,0.25,18,0,8,0.5,0.20863309352518,0.24999999999999994
book,tv+game,False,C,0.5,18,0,8,0.625,0.010791366906474975,0.44095855184409843
book,tv+game,False,C,1.0,18,0,8,0.5625,0.10971223021582754,0.5
book,movie+tv+game,False,B,0.0,18,0,8,1.3125,-1.0773381294964026,0.0944911182523068
book,movie+tv+game,False,C,0.0,18,0,8,1.3125,-1.0773381294964026,0.0944911182523068
book,movie+tv+game,False,C,0.25,18,0,8,0.375,0.40647482014388503,0.5
book,movie+tv+game,False,C,0.5,18,0,8,0.4375,0.30755395683453246,0.44095855184409843
book,movie+tv+game,False,C,1.0,18,0,8,0.3125,0.5053956834532375,0.7320775232173161
book,(target-only),False,A,1.0,19,0,7,0.7142857142857143,-0.10671936758893308,0.42600643361512924
book,movie,False,B,0.0,19,0,7,1.3571428571428572,-1.1027667984189726,0.41573970964154905
book,movie,False,C,0.0,19,0,7,1.3571428571428572,-1.1027667984189726,0.41573970964154905
book,movie,False,C,0.25,19,0,7,0.7142857142857143,-0.10671936758893308,-0.16101529717988267
book,movie,False,C,0.5,19,0,7,0.8571428571428571,-0.32806324110671947,-0.2160604053625562
book,movie,False,C,1.0,19,0,7,0.5714285714285714,0.11462450592885365,0.5635535401295894
book,tv,False,B,0.0,19,0,7,1.0,-0.5494071146245061,0.019055398349167647
book,tv,False,C,0.0,19,0,7,1.0,-0.5494071146245061,0.019055398349167647
book,tv,False,C,0.25,19,0,7,0.8571428571428571,-0.32806324110671947,-0.48304589153964805
book,tv,False,C,0.5,19,0,7,0.7857142857142857,-0.21739130434782616,-0.40253824294970664
book,tv,False,C,1.0,19,0,7,0.7142857142857143,-0.10671936758893308,-0.10393492741038726
book,game,False,B,0.0,19,0,7,0.5714285714285714,0.11462450592885365,0.47140452079103173
book,game,False,C,0.0,19,0,7,0.5714285714285714,0.11462450592885365,0.47140452079103173
book,game,False,C,0.25,19,0,7,0.7142857142857143,-0.10671936758893308,-0.10393492741038726
book,game,False,C,0.5,19,0,7,0.7142857142857143,-0.10671936758893308,-0.10393492741038726
book,game,False,C,1.0,19,0,7,0.6428571428571429,0.0039525691699602294,0.0
book,movie+tv,False,B,0.0,19,0,7,1.4285714285714286,-1.2134387351778662,0.0
book,movie+tv,False,C,0.0,19,0,7,1.4285714285714286,-1.2134387351778662,0.0
book,movie+tv,False,C,0.25,19,0,7,0.8571428571428571,-0.32806324110671947,-0.724568837309472
book,movie+tv,False,C,0.5,19,0,7,0.7142857142857143,-0.10671936758893308,0.0734930919740164
book,movie+tv,False,C,1.0,19,0,7,0.5714285714285714,0.11462450592885365,0.6236095644623235
book,movie+game,False,B,0.0,19,0,7,1.3571428571428572,-1.1027667984189726,0.6236095644623235
book,movie+game,False,C,0.0,19,0,7,1.3571428571428572,-1.1027667984189726,0.6236095644623235
book,movie+game,False,C,0.25,19,0,7,0.6428571428571429,0.0039525691699602294,0.2939723678960656
book,movie+game,False,C,0.5,19,0,7,0.7142857142857143,-0.10671936758893308,0.0734930919740164
book,movie+game,False,C,1.0,19,0,7,0.6428571428571429,0.0039525691699602294,0.510688230856951
book,tv+game,False,B,0.0,19,0,7,0.7857142857142857,-0.21739130434782616,0.2939723678960656
book,tv+game,False,C,0.0,19,0,7,0.7857142857142857,-0.21739130434782616,0.2939723678960656
book,tv+game,False,C,0.25,19,0,7,0.8571428571428571,-0.32806324110671947,-0.4409585518440985
book,tv+game,False,C,0.5,19,0,7,0.9285714285714286,-0.438735177865613,-0.39557740264262
book,tv+game,False,C,1.0,19,0,7,0.7142857142857143,-0.10671936758893308,0.0734930919740164
book,movie+tv+game,False,B,0.0,19,0,7,1.3571428571428572,-1.1027667984189726,-0.22047927592204924
book,movie+tv+game,False,C,0.0,19,0,7,1.3571428571428572,-1.1027667984189726,-0.22047927592204924
book,movie+tv+game,False,C,0.25,19,0,7,0.8571428571428571,-0.32806324110671947,-0.27216552697590873
book,movie+tv+game,False,C,0.5,19,0,7,0.6428571428571429,0.0039525691699602294,0.45643546458763845
book,movie+tv+game,False,C,1.0,19,0,7,0.5,0.22529644268774696,0.724568837309472
book,(target-only),False,A,1.0,20,0,9,0.7222222222222222,-0.1622516556291389,0.7566827653247096
book,movie,False,B,0.0,20,0,9,1.3333333333333333,-1.1456953642384105,0.4344291685535979
book,movie,False,C,0.0,20,0,9,1.3333333333333333,-1.1456953642384105,0.4344291685535979
book,movie,False,C,0.25,20,0,9,0.5,0.19536423841059614,-0.07183697139158635
book,movie,False,C,0.5,20,0,9,0.5555555555555556,0.10596026490066235,-0.09578262852211514
book,movie,False,C,1.0,20,0,9,0.6111111111111112,0.01655629139072845,-0.2834974340395935
book,tv,False,B,0.0,20,0,9,0.9444444444444444,-0.519867549668874,-0.4009659927832751
book,tv,False,C,0.0,20,0,9,0.9444444444444444,-0.519867549668874,-0.4009659927832751
book,tv,False,C,0.25,20,0,9,0.6666666666666666,-0.07284768211920523,-0.4837022740366814
book,tv,False,C,0.5,20,0,9,0.6111111111111112,0.01655629139072845,-0.051410850789063926
book,tv,False,C,1.0,20,0,9,0.4444444444444444,0.2847682119205299,0.30307150520162945
book,game,False,B,0.0,20,0,9,0.5555555555555556,0.10596026490066235,0.13825031590233275
book,game,False,C,0.0,20,0,9,0.5555555555555556,0.10596026490066235,0.13825031590233275
book,game,False,C,0.25,20,0,9,0.6666666666666666,-0.07284768211920523,-0.07010570562145081
book,game,False,C,0.5,20,0,9,0.6666666666666666,-0.07284768211920523,-0.014367394278317269
book,game,False,C,1.0,20,0,9,0.5555555555555556,0.10596026490066235,0.30304898121473783
book,movie+tv,False,B,0.0,20,0,9,1.2777777777777777,-1.0562913907284766,0.07183697139158635
book,movie+tv,False,C,0.0,20,0,9,1.2777777777777777,-1.0562913907284766,0.07183697139158635
book,movie+tv,False,C,0.25,20,0,9,0.6111111111111112,0.01655629139072845,-0.6218191227412742
book,movie+tv,False,C,0.5,20,0,9,0.6111111111111112,0.01655629139072845,-0.3634695196892296
book,movie+tv,False,C,1.0,20,0,9,0.6111111111111112,0.01655629139072845,-0.2834974340395935
book,movie+game,False,B,0.0,20,0,9,1.1666666666666667,-0.8774834437086092,-0.5028587997411045
book,movie+game,False,C,0.0,20,0,9,1.1666666666666667,-0.8774834437086092,-0.5028587997411045
book,movie+game,False,C,0.25,20,0,9,0.6666666666666666,-0.07284768211920523,-0.6218191227412742
book,movie+game,False,C,0.5,20,0,9,0.5555555555555556,0.10596026490066235,-0.31803582972807587
book,movie+game,False,C,1.0,20,0,9,0.4444444444444444,0.2847682119205299,0.1436739427831727
book,tv+game,False,B,0.0,20,0,9,0.6666666666666666,-0.07284768211920523,0.0
book,tv+game,False,C,0.0,20,0,9,0.6666666666666666,-0.07284768211920523,0.0
book,tv+game,False,C,0.25,20,0,9,0.7222222222222222,-0.1622516556291389,-0.2772841855336687
book,tv+game,False,C,0.5,20,0,9,0.5555555555555556,0.10596026490066235,0.16761959991370148
book,tv+game,False,C,1.0,20,0,9,0.3888888888888889,0.3741721854304636,0.5418283691828771
book,movie+tv+game,False,B,0.0,20,0,9,1.2222222222222223,-0.9668874172185431,-0.20318563844357887
book,movie+tv+game,False,C,0.0,20,0,9,1.2222222222222223,-0.9668874172185431,-0.20318563844357887
book,movie+tv+game,False,C,0.25,20,0,9,0.7222222222222222,-0.1622516556291389,-0.6218191227412742
book,movie+tv+game,False,C,0.5,20,0,9,0.7222222222222222,-0.1622516556291389,-0.4046905613018241
book,movie+tv+game,False,C,1.0,20,0,9,0.3888888888888889,0.3741721854304636,0.454336899611537
book,(target-only),False,A,1.0,21,0,4,0.5,-0.33333333333333326,1.0
book,movie,False,B,0.0,21,0,4,1.375,-2.6666666666666665,0.5773502691896257
book,movie,False,C,0.0,21,0,4,1.375,-2.6666666666666665,0.5773502691896257
book,movie,False,C,0.25,21,0,4,0.125,0.6666666666666667,0.0
book,movie,False,C,0.5,21,0,4,0.25,0.33333333333333337,0.3333333333333333
book,movie,False,C,1.0,21,0,4,0.375,0.0,0.0
book,tv,False,B,0.0,21,0,4,0.375,0.0,0.5773502691896257
book,tv,False,C,0.0,21,0,4,0.375,0.0,0.5773502691896257
book,tv,False,C,0.25,21,0,4,0.5,-0.33333333333333326,-0.2721655269759087
book,tv,False,C,0.5,21,0,4,0.125,0.6666666666666667,0.0
book,tv,False,C,1.0,21,0,4,0.0,1.0,1.0
book,game,False,B,0.0,21,0,4,0.5,-0.33333333333333326,-0.2721655269759087
book,game,False,C,0.0,21,0,4,0.5,-0.33333333333333326,-0.2721655269759087
book,game,False,C,0.25,21,0,4,0.375,0.0,0.0
book,game,False,C,0.5,21,0,4,0.25,0.33333333333333337,-0.3333333333333333
book,game,False,C,1.0,21,0,4,0.375,0.0,0.0
book,movie+tv,False,B,0.0,21,0,4,1.5,-3.0,-0.3333333333333333
book,movie+tv,False,C,0.0,21,0,4,1.5,-3.0,-0.3333333333333333
book,movie+tv,False,C,0.25,21,0,4,0.25,0.33333333333333337,-0.3333333333333333
