domain,fraction,fold,repeat,n_train,n_test,MAE,skill
game,0.75,42,2,44,8,0.8125,0.24144869215291753
game,1.0,42,0,58,8,0.875,0.18309859154929575
game,0.25,43,0,15,6,0.8333333333333334,0.0
game,0.25,43,1,15,6,0.5833333333333334,0.29999999999999993
game,0.25,43,2,15,6,0.6666666666666666,0.20000000000000007
game,0.5,43,0,30,6,0.6666666666666666,0.20000000000000007
game,0.5,43,1,30,6,0.5,0.4
game,0.5,43,2,30,6,0.5833333333333334,0.29999999999999993
game,0.75,43,0,45,6,0.5833333333333334,0.29999999999999993
game,0.75,43,1,45,6,0.5,0.4
game,0.75,43,2,45,6,0.5,0.4
game,1.0,43,0,60,6,0.5,0.4
game,0.25,44,0,15,6,0.6666666666666666,0.024390243902438935
game,0.25,44,1,15,6,0.75,-0.09756097560975618
game,0.25,44,2,15,6,0.75,-0.09756097560975618
game,0.5,44,0,30,6,0.5,0.2682926829268292
game,0.5,44,1,30,6,0.6666666666666666,0.024390243902438935
game,0.5,44,2,30,6,0.5833333333333334,0.14634146341463394
game,0.75,44,0,45,6,0.5,0.2682926829268292
game,0.75,44,1,45,6,0.3333333333333333,0.5121951219512195
game,0.75,44,2,45,6,0.4166666666666667,0.3902439024390243
game,1.0,44,0,60,6,0.3333333333333333,0.5121951219512195
game,0.25,45,0,15,7,0.7857142857142857,0.12178619756427622
game,0.25,45,1,15,7,0.8571428571428571,0.041948579161028565
game,0.25,45,2,15,7,0.8571428571428571,0.041948579161028565
game,0.5,45,0,30,7,0.7142857142857143,0.20162381596752377
game,0.5,45,1,30,7,0.6428571428571429,0.2814614343707713
game,0.5,45,2,30,7,0.6428571428571429,0.2814614343707713
game,0.75,45,0,44,7,0.6428571428571429,0.2814614343707713
game,0.75,45,1,44,7,0.5714285714285714,0.3612990527740191
game,0.75,45,2,44,7,0.6428571428571429,0.2814614343707713
game,1.0,45,0,59,7,0.5714285714285714,0.3612990527740191
game,0.25,46,0,15,7,0.7142857142857143,-0.04424778761061954
game,0.25,46,1,15,7,0.6428571428571429,0.060176991150442505
game,0.25,46,2,15,7,0.7857142857142857,-0.14867256637168125
game,0.5,46,0,30,7,0.7857142857142857,-0.14867256637168125
game,0.5,46,1,30,7,0.5,0.26902654867256637
game,0.5,46,2,30,7,0.7857142857142857,-0.14867256637168125
game,0.75,46,0,44,7,0.7142857142857143,-0.04424778761061954
game,0.75,46,1,44,7,0.6428571428571429,0.060176991150442505
game,0.75,46,2,44,7,0.6428571428571429,0.060176991150442505
game,1.0,46,0,59,7,0.6428571428571429,0.060176991150442505
game,0.25,47,0,15,7,0.5714285714285714,0.30280649926144754
game,0.25,47,1,15,7,0.7142857142857143,0.12850812407680934
game,0.25,47,2,15,7,0.6428571428571429,0.21565731166912838
game,0.5,47,0,30,7,0.7857142857142857,0.041358936484490294
game,0.5,47,1,30,7,0.5,0.3899556868537666
game,0.5,47,2,30,7,0.5714285714285714,0.30280649926144754
game,0.75,47,0,44,7,0.5714285714285714,0.30280649926144754
game,0.75,47,1,44,7,0.42857142857142855,0.4771048744460856
game,0.75,47,2,44,7,0.5,0.3899556868537666
game,1.0,47,0,59,7,0.5,0.3899556868537666
game,0.25,48,0,15,6,0.5,0.0
game,0.25,48,1,15,6,0.25,0.5
game,0.25,48,2,15,6,0.6666666666666666,-0.33333333333333326
game,0.5,48,0,30,6,0.4166666666666667,0.16666666666666663
game,0.5,48,1,30,6,0.5,0.0
game,0.5,48,2,30,6,0.5,0.0
game,0.75,48,0,45,6,0.4166666666666667,0.16666666666666663
game,0.75,48,1,45,6,0.3333333333333333,0.33333333333333337
game,0.75,48,2,45,6,0.4166666666666667,0.16666666666666663
game,1.0,48,0,60,6,0.4166666666666667,0.16666666666666663
game,0.25,49,0,15,6,0.5,0.13875598086124408
game,0.25,49,1,15,6,0.4166666666666667,0.2822966507177034
game,0.25,49,2,15,6,0.6666666666666666,-0.14832535885167442
game,0.5,49,0,30,6,0.6666666666666666,-0.14832535885167442
game,0.5,49,1,30,6,0.5,0.13875598086124408
game,0.5,49,2,30,6,0.5,0.13875598086124408
game,0.75,49,0,45,6,0.5,0.13875598086124408
game,0.75,49,1,45,6,0.4166666666666667,0.2822966507177034
game,0.75,49,2,45,6,0.5,0.13875598086124408
game,1.0,49,0,60,6,0.5,0.13875598086124408
book,0.25,0,0,20,9,0.5,0.07301173402868322
book,0.25,0,1,20,9,0.3333333333333333,0.3820078226857888
book,0.25,0,2,20,9,0.2777777777777778,0.48500651890482405
book,0.5,0,0,40,9,0.2222222222222222,0.5880052151238593
book,0.5,0,1,40,9,0.3333333333333333,0.3820078226857888
book,0.5,0,2,40,9,0.4444444444444444,0.17601043024771845
book,0.75,0,0,59,9,0.3888888888888889,0.2790091264667536
book,0.75,0,1,59,9,0.3888888888888889,0.2790091264667536
book,0.75,0,2,59,9,0.3333333333333333,0.3820078226857888
book,1.0,0,0,79,9,0.2222222222222222,0.5880052151238593
book,0.25,1,0,20,9,0.7222222222222222,0.13186813186813184
book,0.25,1,1,20,9,0.6666666666666666,0.1986475063398141
book,0.25,1,2,20,9,0.6666666666666666,0.1986475063398141
book,0.5,1,0,40,9,0.6111111111111112,0.2654268808114961
book,0.5,1,1,40,9,0.6111111111111112,0.2654268808114961
book,0.5,1,2,40,9,0.6111111111111112,0.2654268808114961
book,0.75,1,0,59,9,0.5555555555555556,0.33220625528317826
book,0.75,1,1,59,9,0.6111111111111112,0.2654268808114961
book,0.75,1,2,59,9,0.6666666666666666,0.1986475063398141
book,1.0,1,0,79,9,0.5555555555555556,0.33220625528317826
book,0.25,2,0,20,8,0.5,0.04761904761904745
book,0.25,2,1,20,8,0.5,0.04761904761904745
book,0.25,2,2,20,8,0.4375,0.16666666666666652
book,0.5,2,0,40,8,0.5,0.04761904761904745
book,0.5,2,1,40,8,0.4375,0.16666666666666652
book,0.5,2,2,40,8,0.4375,0.16666666666666652
book,0.75,2,0,60,8,0.375,0.2857142857142856
book,0.75,2,1,60,8,0.375,0.2857142857142856
book,0.75,2,2,60,8,0.4375,0.16666666666666652
book,1.0,2,0,80,8,0.375,0.2857142857142856
book,0.25,3,0,20,8,0.5,-0.4285714285714286
book,0.25,3,1,20,8,0.3125,0.1071428571428571
book,0.25,3,2,20,8,0.1875,0.4642857142857143
book,0.5,3,0,40,8,0.3125,0.1071428571428571
book,0.5,3,1,40,8,0.1875,0.4642857142857143
book,0.5,3,2,40,8,0.25,0.2857142857142857
book,0.75,3,0,60,8,0.25,0.2857142857142857
book,0.75,3,1,60,8,0.1875,0.4642857142857143
book,0.75,3,2,60,8,0.25,0.2857142857142857
book,1.0,3,0,80,8,0.1875,0.4642857142857143
book,0.25,4,0,20,9,0.5,0.035278154681139706
book,0.25,4,1,20,9,0.3888888888888889,0.24966078697421978
book,0.25,4,2,20,9,0.4444444444444444,0.1424694708276798
book,0.5,4,0,40,9,0.3888888888888889,0.24966078697421978
book,0.5,4,1,40,9,0.2777777777777778,0.46404341926729975
book,0.5,4,2,40,9,0.4444444444444444,0.1424694708276798
book,0.75,4,0,59,9,0.3888888888888889,0.24966078697421978
book,0.75,4,1,59,9,0.3333333333333333,0.3568521031207599
book,0.75,4,2,59,9,0.3333333333333333,0.3568521031207599
book,1.0,4,0,79,9,0.2777777777777778,0.46404341926729975
book,0.25,5,0,20,9,0.6111111111111112,0.13013013013012997
book,0.25,5,1,20,9,0.4444444444444444,0.3673673673673674
book,0.25,5,2,20,9,0.5555555555555556,0.20920920920920916
book,0.5,5,0,40,9,0.6111111111111112,0.13013013013012997
book,0.5,5,1,40,9,0.5,0.28828828828828823
book,0.5,5,2,40,9,0.5555555555555556,0.20920920920920916
book,0.75,5,0,59,9,0.5555555555555556,0.20920920920920916
book,0.75,5,1,59,9,0.4444444444444444,0.3673673673673674
book,0.75,5,2,59,9,0.4444444444444444,0.3673673673673674
book,1.0,5,0,79,9,0.5,0.28828828828828823
book,0.25,6,0,20,9,0.7222222222222222,0.16976556184316893
book,0.25,6,1,20,9,0.7777777777777778,0.10590137429264346
book,0.25,6,2,20,9,0.7222222222222222,0.16976556184316893
book,0.5,6,0,40,9,0.6666666666666666,0.2336297493936944
book,0.5,6,1,40,9,0.7222222222222222,0.16976556184316893
book,0.5,6,2,40,9,0.8888888888888888,-0.021827000808407382
book,0.75,6,0,59,9,0.6666666666666666,0.2336297493936944
book,0.75,6,1,59,9,0.7777777777777778,0.10590137429264346
book,0.75,6,2,59,9,0.8333333333333334,0.04203718674211798
book,1.0,6,0,79,9,0.7777777777777778,0.10590137429264346
book,0.25,7,0,20,9,0.6666666666666666,0.00732984293193728
book,0.25,7,1,20,9,0.5555555555555556,0.17277486910994766
book,0.25,7,2,20,9,0.6666666666666666,0.00732984293193728
book,0.5,7,0,40,9,0.6111111111111112,0.09005235602094241
book,0.5,7,1,40,9,0.4444444444444444,0.33821989528795815
book,0.5,7,2,40,9,0.3888888888888889,0.4209424083769634
book,0.75,7,0,59,9,0.5,0.2554973821989529
book,0.75,7,1,59,9,0.3888888888888889,0.4209424083769634
book,0.75,7,2,59,9,0.3888888888888889,0.4209424083769634
book,1.0,7,0,79,9,0.4444444444444444,0.33821989528795815
book,0.25,8,0,20,9,0.8888888888888888,0.06022304832713765
book,0.25,8,1,20,9,0.8888888888888888,0.06022304832713765
book,0.25,8,2,20,9,0.7222222222222222,0.2364312267657993
book,0.5,8,0,40,9,0.7222222222222222,0.2364312267657993
book,0.5,8,1,40,9,0.7222222222222222,0.2364312267657993
book,0.5,8,2,40,9,0.8888888888888888,0.06022304832713765
book,0.75,8,0,59,9,0.7777777777777778,0.17769516728624535
book,0.75,8,1,59,9,0.7222222222222222,0.2364312267657993
book,0.75,8,2,59,9,0.6666666666666666,0.29516728624535327
book,1.0,8,0,79,9,0.7222222222222222,0.2364312267657993
book,0.25,9,0,20,9,0.5555555555555556,0.18974358974358962
book,0.25,9,1,20,9,0.5555555555555556,0.18974358974358962
book,0.25,9,2,20,9,0.5555555555555556,0.18974358974358962
book,0.5,9,0,40,9,0.5555555555555556,0.18974358974358962
book,0.5,9,1,40,9,0.5555555555555556,0.18974358974358962
book,0.5,9,2,40,9,0.3888888888888889,0.4328205128205128
book,0.75,9,0,59,9,0.5,0.27076923076923076
book,0.75,9,1,59,9,0.4444444444444444,0.3517948717948718
book,0.75,9,2,59,9,0.4444444444444444,0.3517948717948718
book,1.0,9,0,79,9,0.4444444444444444,0.3517948717948718
book,0.25,10,0,20,9,0.6666666666666666,-0.12189349112426018
book,0.25,10,1,20,9,0.6111111111111112,-0.028402366863905293
book,0.25,10,2,20,9,0.5,0.1585798816568048
book,0.5,10,0,40,9,0.5,0.1585798816568048
book,0.5,10,1,40,9,0.6111111111111112,-0.028402366863905293
book,0.5,10,2,40,9,0.5,0.1585798816568048
book,0.75,10,0,59,9,0.4444444444444444,0.2520710059171598
book,0.75,10,1,59,9,0.5,0.1585798816568048
book,0.75,10,2,59,9,0.5,0.1585798816568048
book,1.0,10,0,79,9,0.5,0.1585798816568048
book,0.25,11,0,20,9,0.5555555555555556,0.10125142207053461
book,0.25,11,1,20,9,0.3333333333333333,0.4607508532423209
book,0.25,11,2,20,9,0.4444444444444444,0.28100113765642776
book,0.5,11,0,40,9,0.5,0.19112627986348119
book,0.5,11,1,40,9,0.2777777777777778,0.5506257110352673
book,0.5,11,2,40,9,0.3888888888888889,0.37087599544937433
book,0.75,11,0,59,9,0.2777777777777778,0.5506257110352673
book,0.75,11,1,59,9,0.4444444444444444,0.28100113765642776
book,0.75,11,2,59,9,0.3333333333333333,0.4607508532423209
book,1.0,11,0,79,9,0.2777777777777778,0.5506257110352673
book,0.25,12,0,20,8,0.375,0.21568627450980393
book,0.25,12,1,20,8,0.375,0.21568627450980393
book,0.25,12,2,20,8,0.3125,0.3464052287581699
book,0.5,12,0,40,8,0.375,0.21568627450980393
book,0.5,12,1,40,8,0.4375,0.08496732026143794
book,0.5,12,2,40,8,0.3125,0.3464052287581699
book,0.75,12,0,60,8,0.375,0.21568627450980393
book,0.75,12,1,60,8,0.375,0.21568627450980393
book,0.75,12,2,60,8,0.3125,0.3464052287581699
book,1.0,12,0,80,8,0.375,0.21568627450980393
book,0.25,13,0,20,8,0.5,0.04761904761904767
book,0.25,13,1,20,8,0.375,0.2857142857142857
book,0.25,13,2,20,8,0.5,0.04761904761904767
book,0.5,13,0,40,8,0.5,0.04761904761904767
book,0.5,13,1,40,8,0.4375,0.16666666666666674
book,0.5,13,2,40,8,0.5625,-0.0714285714285714
book,0.75,13,0,60,8,0.5,0.04761904761904767
book,0.75,13,1,60,8,0.4375,0.16666666666666674
book,0.75,13,2,60,8,0.4375,0.16666666666666674
book,1.0,13,0,80,8,0.4375,0.16666666666666674
book,0.25,14,0,20,9,1.0,-0.18796992481203034
book,0.25,14,1,20,9,0.6111111111111112,0.27401837928153694
book,0.25,14,2,20,9,0.7777777777777778,0.07602339181286533
book,0.5,14,0,40,9,0.7777777777777778,0.07602339181286533
book,0.5,14,1,40,9,0.6111111111111112,0.27401837928153694
book,0.5,14,2,40,9,0.7222222222222222,0.14202172096908927
book,0.75,14,0,59,9,0.7777777777777778,0.07602339181286533
book,0.75,14,1,59,9,0.6111111111111112,0.27401837928153694
book,0.75,14,2,59,9,0.6666666666666666,0.2080200501253131
book,1.0,14,0,79,9,0.7777777777777778,0.07602339181286533
book,0.25,15,0,20,9,0.5,0.2586027111574557
book,0.25,15,1,20,9,0.6666666666666666,0.011470281543274341
book,0.25,15,2,20,9,0.7777777777777778,-0.15328467153284664
book,0.5,15,0,40,9,0.3888888888888889,0.4233576642335767
book,0.5,15,1,40,9,0.6666666666666666,0.011470281543274341
book,0.5,15,2,40,9,0.5555555555555556,0.1762252346193952
book,0.75,15,0,59,9,0.5,0.2586027111574557
book,0.75,15,1,59,9,0.5555555555555556,0.1762252346193952
book,0.75,15,2,59,9,0.4444444444444444,0.3409801876955163
book,1.0,15,0,79,9,0.4444444444444444,0.3409801876955163
book,0.25,16,0,20,9,0.7777777777777778,0.2346020761245674
book,0.25,16,1,20,9,1.0,0.01591695501730106
book,0.25,16,2,20,9,0.8333333333333334,0.17993079584775085
book,0.5,16,0,40,9,0.8888888888888888,0.1252595155709343
book,0.5,16,1,40,9,0.8333333333333334,0.17993079584775085
book,0.5,16,2,40,9,0.9444444444444444,0.07058823529411762
book,0.75,16,0,59,9,0.8888888888888888,0.1252595155709343
book,0.75,16,1,59,9,0.8333333333333334,0.17993079584775085
book,0.75,16,2,59,9,0.8888888888888888,0.1252595155709343
book,1.0,16,0,79,9,0.8888888888888888,0.1252595155709343
book,0.25,17,0,20,9,0.3333333333333333,0.4097135740971358
book,0.25,17,1,20,9,0.3888888888888889,0.31133250311332505
book,0.25,17,2,20,9,0.3888888888888889,0.31133250311332505
book,0.5,17,0,40,9,0.2777777777777778,0.5080946450809465
book,0.5,17,1,40,9,0.2777777777777778,0.5080946450809465
book,0.5,17,2,40,9,0.3333333333333333,0.4097135740971358
book,0.75,17,0,59,9,0.2222222222222222,0.6064757160647571
book,0.75,17,1,59,9,0.2222222222222222,0.6064757160647571
book,0.75,17,2,59,9,0.2777777777777778,0.5080946450809465
book,1.0,17,0,79,9,0.2222222222222222,0.6064757160647571
book,0.25,18,0,20,9,0.6111111111111112,0.17316841103710745
book,0.25,18,1,20,9,0.5555555555555556,0.24833491912464312
book,0.25,18,2,20,9,0.5555555555555556,0.24833491912464312
book,0.5,18,0,40,9,0.5555555555555556,0.24833491912464312
book,0.5,18,1,40,9,0.5555555555555556,0.24833491912464312
book,0.5,18,2,40,9,0.5555555555555556,0.24833491912464312
book,0.75,18,0,59,9,0.5,0.3235014272121789
book,0.75,18,1,59,9,0.5555555555555556,0.24833491912464312
book,0.75,18,2,59,9,0.5555555555555556,0.24833491912464312
book,1.0,18,0,79,9,0.5,0.3235014272121789
book,0.25,19,0,20,9,0.6111111111111112,0.10134436401240954
book,0.25,19,1,20,9,0.5,0.2647362978283351
book,0.25,19,2,20,9,0.6111111111111112,0.10134436401240954
book,0.5,19,0,40,9,0.5,0.2647362978283351
book,0.5,19,1,40,9,0.5,0.2647362978283351
book,0.5,19,2,40,9,0.6111111111111112,0.10134436401240954
book,0.75,19,0,59,9,0.4444444444444444,0.34643226473629796
book,0.75,19,1,59,9,0.4444444444444444,0.34643226473629796
book,0.75,19,2,59,9,0.5,0.2647362978283351
book,1.0,19,0,79,9,0.4444444444444444,0.34643226473629796
book,0.25,20,0,20,9,0.4444444444444444,0.03511450381679382
book,0.25,20,1,20,9,0.5555555555555556,-0.20610687022900787
book,0.25,20,2,20,9,0.3888888888888889,0.1557251908396946
book,0.5,20,0,40,9,0.3333333333333333,0.2763358778625954
book,0.5,20,1,40,9,0.3333333333333333,0.2763358778625954
book,0.5,20,2,40,9,0.2777777777777778,0.39694656488549607
book,0.75,20,0,59,9,0.2777777777777778,0.39694656488549607
book,0.75,20,1,59,9,0.1111111111111111,0.7587786259541984
book,0.75,20,2,59,9,0.2222222222222222,0.5175572519083969
book,1.0,20,0,79,9,0.1111111111111111,0.7587786259541984
book,0.25,21,0,20,9,0.5555555555555556,0.21078921078921076
book,0.25,21,1,20,9,0.5555555555555556,0.21078921078921076
book,0.25,21,2,20,9,0.6666666666666666,0.05294705294705304
book,0.5,21,0,40,9,0.5,0.2897102897102898
book,0.5,21,1,40,9,0.3333333333333333,0.5264735264735265
book,0.5,21,2,40,9,0.4444444444444444,0.3686313686313687
book,0.75,21,0,59,9,0.3888888888888889,0.4475524475524476
book,0.75,21,1,59,9,0.3333333333333333,0.5264735264735265
book,0.75,21,2,59,9,0.3333333333333333,0.5264735264735265
book,1.0,21,0,79,9,0.3888888888888889,0.4475524475524476
book,0.25,22,0,20,8,0.4375,0.27461139896373055
book,0.25,22,1,20,8,0.5,0.17098445595854928
book,0.25,22,2,20,8,0.5,0.17098445595854928
book,0.5,22,0,40,8,0.375,0.37823834196891193
book,0.5,22,1,40,8,0.5625,0.06735751295336789
book,0.5,22,2,40,8,0.5,0.17098445595854928
book,0.75,22,0,60,8,0.4375,0.27461139896373055
book,0.75,22,1,60,8,0.4375,0.27461139896373055
book,0.75,22,2,60,8,0.375,0.37823834196891193
book,1.0,22,0,80,8,0.375,0.37823834196891193
book,0.25,23,0,20,8,0.5,0.19999999999999996
book,0.25,23,1,20,8,0.5,0.19999999999999996
book,0.25,23,2,20,8,0.4375,0.30000000000000004
book,0.5,23,0,40,8,0.625,0.0
book,0.5,23,1,40,8,0.5,0.19999999999999996
book,0.5,23,2,40,8,0.5,0.19999999999999996
book,0.75,23,0,60,8,0.5,0.19999999999999996
book,0.75,23,1,60,8,0.625,0.0
book,0.75,23,2,60,8,0.5,0.19999999999999996
book,1.0,23,0,80,8,0.5625,0.09999999999999998
book,0.25,24,0,20,9,0.3888888888888889,0.2330097087378642
book,0.25,24,1,20,9,0.3333333333333333,0.3425797503467407
book,0.25,24,2,20,9,0.3333333333333333,0.3425797503467407
book,0.5,24,0,40,9,0.4444444444444444,0.12343966712898768
book,0.5,24,1,40,9,0.3888888888888889,0.2330097087378642
book,0.5,24,2,40,9,0.3333333333333333,0.3425797503467407
book,0.75,24,0,59,9,0.4444444444444444,0.12343966712898768
book,0.75,24,1,59,9,0.3333333333333333,0.3425797503467407
book,0.75,24,2,59,9,0.3888888888888889,0.2330097087378642
book,1.0,24,0,79,9,0.3888888888888889,0.2330097087378642
book,0.25,25,0,20,9,1.1666666666666667,-0.03493449781659397
book,0.25,25,1,20,9,1.0,0.11291328758577668
book,0.25,25,2,20,9,1.1666666666666667,-0.03493449781659397
book,0.5,25,0,40,9,1.0555555555555556,0.0636306924516532
book,0.5,25,1,40,9,0.9444444444444444,0.16219588271990026
book,0.5,25,2,40,9,1.0,0.11291328758577668
book,0.75,25,0,59,9,1.0555555555555556,0.0636306924516532
book,0.75,25,1,59,9,1.0555555555555556,0.0636306924516532
book,0.75,25,2,59,9,1.0555555555555556,0.0636306924516532
book,1.0,25,0,79,9,1.0,0.11291328758577668
book,0.25,26,0,20,9,0.6111111111111112,0.2357080035180299
book,0.25,26,1,20,9,0.6666666666666666,0.1662269129287599
book,0.25,26,2,20,9,0.6111111111111112,0.2357080035180299
book,0.5,26,0,40,9,0.6111111111111112,0.2357080035180299
book,0.5,26,1,40,9,0.6666666666666666,0.1662269129287599
book,0.5,26,2,40,9,0.6111111111111112,0.2357080035180299
book,0.75,26,0,59,9,0.6666666666666666,0.1662269129287599
book,0.75,26,1,59,9,0.6111111111111112,0.2357080035180299
book,0.75,26,2,59,9,0.5555555555555556,0.3051890941072999
book,1.0,26,0,79,9,0.5555555555555556,0.3051890941072999
book,0.25,27,0,20,9,0.7222222222222222,-0.021890547263681448
book,0.25,27,1,20,9,0.7222222222222222,-0.021890547263681448
book,0.25,27,2,20,9,0.6111111111111112,0.13532338308457703
book,0.5,27,0,40,9,0.7222222222222222,-0.021890547263681448
book,0.5,27,1,40,9,0.6111111111111112,0.13532338308457703
book,0.5,27,2,40,9,0.6111111111111112,0.13532338308457703
book,0.75,27,0,59,9,0.6666666666666666,0.0567164179104479
book,0.75,27,1,59,9,0.6666666666666666,0.0567164179104479
book,0.75,27,2,59,9,0.6666666666666666,0.0567164179104479
book,1.0,27,0,79,9,0.6666666666666666,0.0567164179104479
book,0.25,28,0,20,9,0.4444444444444444,0.1401360544217688
book,0.25,28,1,20,9,0.4444444444444444,0.1401360544217688
book,0.25,28,2,20,9,0.4444444444444444,0.1401360544217688
book,0.5,28,0,40,9,0.3333333333333333,0.35510204081632657
book,0.5,28,1,40,9,0.3888888888888889,0.24761904761904763
book,0.5,28,2,40,9,0.3333333333333333,0.35510204081632657
book,0.75,28,0,59,9,0.3333333333333333,0.35510204081632657
book,0.75,28,1,59,9,0.2777777777777778,0.4625850340136054
book,0.75,28,2,59,9,0.2222222222222222,0.5700680272108845
book,1.0,28,0,79,9,0.2222222222222222,0.5700680272108845
book,0.25,29,0,20,9,0.5,0.22968580715059594
book,0.25,29,1,20,9,0.5,0.22968580715059594
book,0.25,29,2,20,9,0.5,0.22968580715059594
book,0.5,29,0,40,9,0.2777777777777778,0.5720476706392199
book,0.5,29,1,40,9,0.4444444444444444,0.31527627302275196
book,0.5,29,2,40,9,0.3888888888888889,0.400866738894908
book,0.75,29,0,59,9,0.3888888888888889,0.400866738894908
book,0.75,29,1,59,9,0.2777777777777778,0.5720476706392199
book,0.75,29,2,59,9,0.2777777777777778,0.5720476706392199
book,1.0,29,0,79,9,0.2222222222222222,0.6576381365113759
book,0.25,30,0,20,9,0.3888888888888889,0.280884265279584
book,0.25,30,1,20,9,0.3888888888888889,0.280884265279584
book,0.25,30,2,20,9,0.6111111111111112,-0.13003901170351084
book,0.5,30,0,40,9,0.3333333333333333,0.38361508452535775
book,0.5,30,1,40,9,0.3333333333333333,0.38361508452535775
book,0.5,30,2,40,9,0.3888888888888889,0.280884265279584
book,0.75,30,0,59,9,0.3888888888888889,0.280884265279584
book,0.75,30,1,59,9,0.4444444444444444,0.17815344603381034
book,0.75,30,2,59,9,0.4444444444444444,0.17815344603381034
book,1.0,30,0,79,9,0.3888888888888889,0.280884265279584
book,0.25,31,0,20,9,0.5,0.20380739081746913
book,0.25,31,1,20,9,0.5555555555555556,0.11534154535274344
book,0.25,31,2,20,9,0.5555555555555556,0.11534154535274344
book,0.5,31,0,40,9,0.5,0.20380739081746913
book,0.5,31,1,40,9,0.6111111111111112,0.026875699888017746
book,0.5,31,2,40,9,0.4444444444444444,0.2922732362821948
book,0.75,31,0,59,9,0.4444444444444444,0.2922732362821948
book,0.75,31,1,59,9,0.3888888888888889,0.3807390817469204
book,0.75,31,2,59,9,0.3888888888888889,0.3807390817469204
book,1.0,31,0,79,9,0.3888888888888889,0.3807390817469204
book,0.25,32,0,20,8,0.75,-0.03896103896103886
book,0.25,32,1,20,8,0.5625,0.22077922077922085
book,0.25,32,2,20,8,0.5625,0.22077922077922085
book,0.5,32,0,40,8,0.5,0.3073593073593074
book,0.5,32,1,40,8,0.5625,0.22077922077922085
book,0.5,32,2,40,8,0.875,-0.21212121212121215
book,0.75,32,0,60,8,0.5625,0.22077922077922085
book,0.75,32,1,60,8,0.5625,0.22077922077922085
book,0.75,32,2,60,8,0.8125,-0.1255411255411254
book,1.0,32,0,80,8,0.625,0.1341991341991342
book,0.25,33,0,20,8,0.5625,0.18181818181818177
book,0.25,33,1,20,8,0.5,0.2727272727272727
book,0.25,33,2,20,8,0.5625,0.18181818181818177
book,0.5,33,0,40,8,0.5625,0.18181818181818177
book,0.5,33,1,40,8,0.5,0.2727272727272727
book,0.5,33,2,40,8,0.5,0.2727272727272727
book,0.75,33,0,60,8,0.5,0.2727272727272727
book,0.75,33,1,60,8,0.5,0.2727272727272727
book,0.75,33,2,60,8,0.375,0.4545454545454546
book,1.0,33,0,80,8,0.5,0.2727272727272727
book,0.25,34,0,20,9,0.6111111111111112,0.1778618732261117
book,0.25,34,1,20,9,0.6666666666666666,0.10312204351939469
book,0.25,34,2,20,9,0.5555555555555556,0.2526017029328288
book,0.5,34,0,40,9,0.5555555555555556,0.2526017029328288
book,0.5,34,1,40,9,0.5,0.3273415326395459
book,0.5,34,2,40,9,0.6111111111111112,0.1778618732261117
book,0.75,34,0,59,9,0.5,0.3273415326395459
book,0.75,34,1,59,9,0.5,0.3273415326395459
book,0.75,34,2,59,9,0.5555555555555556,0.2526017029328288
book,1.0,34,0,79,9,0.5,0.3273415326395459
book,0.25,35,0,20,9,0.2777777777777778,0.31542461005199296
book,0.25,35,1,20,9,0.4444444444444444,-0.09532062391681118
book,0.25,35,2,20,9,0.2777777777777778,0.31542461005199296
book,0.5,35,0,40,9,0.16666666666666666,0.5892547660311958
book,0.5,35,1,40,9,0.3333333333333333,0.17850953206239162
book,0.5,35,2,40,9,0.2777777777777778,0.31542461005199296
book,0.75,35,0,59,9,0.2222222222222222,0.4523396880415944
book,0.75,35,1,59,9,0.2777777777777778,0.31542461005199296
book,0.75,35,2,59,9,0.2222222222222222,0.4523396880415944
book,1.0,35,0,79,9,0.2222222222222222,0.4523396880415944
book,0.25,36,0,20,9,0.6111111111111112,-0.025974025974025983
book,0.25,36,1,20,9,0.5555555555555556,0.06729634002361262
book,0.25,36,2,20,9,0.4444444444444444,0.25383707201889016
book,0.5,36,0,40,9,0.3888888888888889,0.3471074380165289
book,0.5,36,1,40,9,0.5555555555555556,0.06729634002361262
book,0.5,36,2,40,9,0.5555555555555556,0.06729634002361262
book,0.75,36,0,59,9,0.4444444444444444,0.25383707201889016
book,0.75,36,1,59,9,0.5,0.16056670602125145
book,0.75,36,2,59,9,0.5555555555555556,0.06729634002361262
book,1.0,36,0,79,9,0.4444444444444444,0.25383707201889016
book,0.25,37,0,20,9,0.5,0.3260663507109005
book,0.25,37,1,20,9,0.4444444444444444,0.40094786729857823
book,0.25,37,2,20,9,0.6666666666666666,0.10142180094786735
book,0.5,37,0,40,9,0.5555555555555556,0.2511848341232227
book,0.5,37,1,40,9,0.5555555555555556,0.2511848341232227
book,0.5,37,2,40,9,0.5555555555555556,0.2511848341232227
book,0.75,37,0,59,9,0.3888888888888889,0.47582938388625595
book,0.75,37,1,59,9,0.3888888888888889,0.47582938388625595
book,0.75,37,2,59,9,0.4444444444444444,0.40094786729857823
book,1.0,37,0,79,9,0.3888888888888889,0.47582938388625595
book,0.25,38,0,20,9,0.6666666666666666,0.027692307692307683
book,0.25,38,1,20,9,0.5555555555555556,0.18974358974358962
book,0.25,38,2,20,9,0.6666666666666666,0.027692307692307683
book,0.5,38,0,40,9,0.5555555555555556,0.18974358974358962
book,0.5,38,1,40,9,0.5,0.27076923076923076
book,0.5,38,2,40,9,0.6111111111111112,0.1087179487179486
book,0.75,38,0,59,9,0.5,0.27076923076923076
